player_id,team_id,p_firstname,p_lastname,p_age,p_nationality,season
7627,620,Robert,Ljubičić,25.0,Austria,2023
14394,620,Luka,Ivanušec,26.0,Croatia,2023
14291,1016,Matej,Vuk,24.0,Croatia,2023
14389,1016,Ante,Majstorović,31.0,Croatia,2023
14397,1016,Frano,Mlinar,32.0,Croatia,2023
14470,1016,Einar,Galilea Azaceta,29.0,Spain,2023
14596,1016,Mario,Čuić,23.0,Croatia,2023
14745,1016,Lovre,Knežević,25.0,Croatia,2023
72365,1016,Slavko,Blagojević,37.0,Croatia,2023
76925,1016,Advan,Kadušić,27.0,Bosnia and Herzegovina,2023
93034,1016,Chovanie Shakur,Amatkarijo,25.0,Sint Maarten,2023
144722,1016,Sebastian,Nebyla,22.0,Slovakia,2023
153565,1016,Oleksandr,Petrusenko,26.0,Ukraine,2023
198393,1016,Tomislav,Duvnjak,21.0,Croatia,2023
265491,1016,Mateo,Lisica,21.0,Croatia,2023
270429,1016,Mauro,Perković,20.0,Croatia,2023
287374,1016,Emmanuel,Ekong,22.0,Sweden,2023
322602,1016,Fran,Vujnović,21.0,Croatia,2023
322603,1016,Antonio,Siljan,22.0,Croatia,2023
352989,1016,Antonio,Maurić,21.0,Croatia,2023
419778,1016,Salim Fago,Lawal,21.0,Nigeria,2023
451735,1016,Israel Isaac,Ayuma,19.0,Nigeria,2023
7577,1016,Dario,Marešić,25.0,Austria,2023
14385,1016,Luka,Hujber,25.0,Croatia,2023
14465,1016,Lovro,Majkić,25.0,Croatia,2023
15890,1016,Ante,Erceg,35.0,Croatia,2023
38736,1016,Terrence John,Douglas,23.0,Netherlands,2023
45932,1016,Mladen,Devetak,25.0,Serbia,2023
48864,1016,Zoran,Josipović,29.0,Switzerland,2023
53126,1016,Darwin Daniel,Matheus Tovar,23.0,Venezuela,2023
70049,1016,Marijan,Ćorić,29.0,Croatia,2023
106759,1016,Ville,Koski,22.0,Finland,2023
126314,1016,Ivan,Ćalušić,25.0,Croatia,2023
282230,1016,Marino,Bulat,25.0,Croatia,2023
283416,1016,Jan,Paus-Kunšt,23.0,Croatia,2023
288319,1016,Moris,Valinčić,22.0,Croatia,2023
292221,1016,Luka,Bradarić,21.0,Croatia,2023
331912,1016,Iurie,Iovu,22.0,Moldova,2023
333082,1016,Elias,Filet,22.0,France,2023
366704,1016,Irfan,Ramić,20.0,Bosnia and Herzegovina,2023
368052,1016,Marin,Žgomba,19.0,Croatia,2023
379360,1016,Tomislav,Glavan,20.0,Croatia,2023
48160,1016,Nils Eric Roland,Björkander,28.0,Sweden,2023
282447,1016,Mihael,Rovis,22.0,Croatia,2023
337779,1016,Hamza,Jaganjac,20.0,Bosnia and Herzegovina,2023
374144,1016,Lorenzo,Travaglia,19.0,Croatia,2023
2166,1017,Josip,Pivarić,34.0,Croatia,2023
36884,1017,Justin,de Haas,23.0,Netherlands,2023
67035,1017,Ivan,Bulatović,28.0,Montenegro,2023
68079,1017,Indrit,Tuci,24.0,Albania,2023
79945,1017,Luka,Matasović,21.0,Croatia,2023
80079,1017,Krševan,Santini,36.0,Croatia,2023
162086,1017,Jakov-Anton,Vasilj,21.0,Croatia,2023
162553,1017,Vinko,Bičanić,22.0,Croatia,2023
179780,1017,Mario,Veljača,21.0,Croatia,2023
207804,1017,,,21.0,,2023
215780,1017,Bruno,Zdunić,22.0,Croatia,2023
215781,1017,Gabriel,Groznica,21.0,Croatia,2023
215959,1017,Hajdin,Salihu,21.0,Kosovo,2023
237111,1017,Wisdom Onyedikachi,Ubani,20.0,Nigeria,2023
270626,1017,Đorđe,Magdelinić,20.0,Montenegro,2023
316163,1017,Dominik,Braun,20.0,Croatia,2023
342318,1017,Viktor,Damjanić,19.0,Croatia,2023
350187,1017,Klevis,Dragaj,21.0,Albania,2023
353099,1017,Luka,Išlić,21.0,Croatia,2023
353568,1017,Marko,Milošević,20.0,Croatia,2023
1297,1017,Robert,Mudražija,27.0,Croatia,2023
14682,1017,Marko,Vranjković,25.0,Croatia,2023
47493,1017,Duje,Čop,34.0,Croatia,2023
76868,1017,Mateo,Marić,26.0,Bosnia and Herzegovina,2023
128189,1017,Silvio,Goričan,24.0,Croatia,2023
161762,1017,Blaž,Bošković,23.0,Bosnia and Herzegovina,2023
264161,1017,Balša,Tošković,21.0,Montenegro,2023
342217,1017,Fabijan,Krivak,19.0,Croatia,2023
348168,1017,Art,Smakaj,21.0,Kosovo,2023
348185,1017,Fran,Žilinski,21.0,Croatia,2023
358651,1017,Viktor,Kanižaj,21.0,Croatia,2023
369497,1017,Ivan,Canjuga,19.0,Croatia,2023
375290,1017,Marin,Šotiček,20.0,Croatia,2023
393982,1017,Kristijan,Čabrajić,20.0,Croatia,2023
394983,1017,Antonio,Baždarić,18.0,Croatia,2023
399860,1017,Marko,Batur,20.0,Croatia,2023
419776,1017,Ivan,Kukavica,20.0,Croatia,2023
422051,1017,Joško,Rendulić,21.0,Croatia,2023
433981,1017,Lovro,Stanić,20.0,Croatia,2023
454917,1017,Anes,Huskić,17.0,Croatia,2023
1309,1017,Marin,Leovac,36.0,Croatia,2023
2760,1017,Karlo,Bartolec,29.0,Croatia,2023
3568,1017,Jon,Mersinaj,25.0,Albania,2023
14383,1017,Krunoslav,Hendija,35.0,Croatia,2023
14537,1017,Ivan,Miličević,26.0,Bosnia and Herzegovina,2023
14759,1017,Zvonimir,Šubarić,27.0,Croatia,2023
40405,1017,Sandro,Kulenović,25.0,Croatia,2023
41567,1017,Branimir,Kalaica,26.0,Croatia,2023
66755,1017,Vladan,Bubanja,25.0,Montenegro,2023
200124,1017,Ilija,Mašić,25.0,Bosnia and Herzegovina,2023
202098,1017,Harun,Karić,22.0,Bosnia and Herzegovina,2023
204099,1017,Marko,Hanuljak,24.0,Croatia,2023
295540,1017,Moreno,Živković,20.0,Croatia,2023
303999,1017,Eldar,Mehmedović,21.0,Bosnia and Herzegovina,2023
308814,1017,Luka,Stojković,21.0,Croatia,2023
310135,1017,Lukas,Kačavenda,21.0,Croatia,2023
348240,1017,Anes,Krdžalić,20.0,Bosnia and Herzegovina,2023
381712,1017,Luka,Savatović,20.0,Croatia,2023
388482,1017,Feta,Fetai,19.0,North Macedonia,2023
396405,1017,Matej,Matić,20.0,Croatia,2023
14424,1018,Ivan,Jajalo,25.0,Germany,2023
14432,1018,Ivan,Krstanović,40.0,Bosnia and Herzegovina,2023
14580,1018,Jakov,Bašić,27.0,Croatia,2023
41187,1018,Nikola,Jambor,28.0,Croatia,2023
80114,1018,Antonio,Perošević,31.0,Croatia,2023
128691,1018,Mateo,Monjac,27.0,Croatia,2023
134700,1018,Marko,Žuljević,26.0,Croatia,2023
134722,1018,Mihael,Mlinarić,23.0,Croatia,2023
200208,1018,Nikola,Turanjanin,22.0,Bosnia and Herzegovina,2023
321757,1018,Mateo,Kocijan,28.0,Croatia,2023
373860,1018,Josip,Mihalić,20.0,Croatia,2023
394542,1018,Franko,Čordaš,20.0,Croatia,2023
394985,1018,Mihael,Letica,18.0,Croatia,2023
398230,1018,Erik,Riđan,19.0,Croatia,2023
408769,1018,Frano,Vlašić,18.0,Croatia,2023
413950,1018,Uroš,Mrdaković,19.0,Serbia,2023
417215,1018,Leon,Bosnjak,23.0,Croatia,2023
420683,1018,Karlo,Herceg,19.0,Croatia,2023
425345,1018,Leon,Bošnjak,17.0,Croatia,2023
427373,1018,Adriano,Jagušić,19.0,Croatia,2023
14285,1018,Ivan,Lepinjica,25.0,Croatia,2023
14286,1018,Adrian,Liber,23.0,Croatia,2023
14370,1018,Mario,Marina,35.0,Bosnia and Herzegovina,2023
14411,1018,Filip,Hlevnjak,24.0,Croatia,2023
14415,1018,Vinko,Međimorec,28.0,Croatia,2023
14440,1018,Antonio,Bosec,27.0,Croatia,2023
14522,1018,Tomislav,Štrkalj,28.0,Croatia,2023
28477,1018,Benedik,Mioč,30.0,Croatia,2023
44852,1018,Florian,Kamberi,29.0,Albania,2023
59761,1018,Dilan Andrés,Ortíz Aragón,24.0,Colombia,2023
106695,1018,Daniel,Štefulj,25.0,Croatia,2023
202957,1018,Marco,Boras,23.0,Croatia,2023
237157,1018,Samuel,Bakia Nongoh,20.0,Cameroon,2023
271314,1018,Gabriel,Eskinja,21.0,Austria,2023
275173,1018,Novak,Tepšić,22.0,Croatia,2023
321771,1018,Michael,Agbekpornu,26.0,Ghana,2023
348206,1018,Matej,Šakota,20.0,Bosnia and Herzegovina,2023
413949,1018,Filip,Krušelj,19.0,Croatia,2023
426109,1018,Emanuel,Mađarić,21.0,Croatia,2023
437452,1018,Luka,Ćurković,19.0,Croatia,2023
14354,1018,Ivan,Čović,34.0,Croatia,2023
14408,1018,Antun,Marković,32.0,Croatia,2023
14414,1018,Marko,Martinaga,26.0,Croatia,2023
14649,1018,Mihail,Caimacov,26.0,Moldova,2023
14666,1018,Ivan,Sušak,27.0,Croatia,2023
14818,1018,Matija,Jesenović,27.0,Croatia,2023
15290,1018,Juan Bautista,Cascini,27.0,Argentina,2023
19350,1018,Luka,Račić,25.0,Denmark,2023
40249,1018,Tomislav,Božić,37.0,Croatia,2023
41102,1018,Claudemir,Domingues de Souza,36.0,Brazil,2023
105993,1018,Arbër,Hoxha,26.0,Kosovo,2023
194539,1018,Arb,Manaj,26.0,Kosovo,2023
215960,1018,Bujar,Pllana,23.0,Kosovo,2023
310700,1018,Ante,Crnac,21.0,Croatia,2023
14277,1019,Ivan,Tomečak,35.0,Croatia,2023
14508,1019,Antonio,Boršić,28.0,Croatia,2023
14712,1019,Tomislav,Krizmanić,22.0,Croatia,2023
30992,1019,Tomislav,Gomelt,28.0,Croatia,2023
32004,1019,Luka,Dumančić,25.0,Croatia,2023
33499,1019,Robin,Simović,33.0,Sweden,2023
68080,1019,Mislav,Matić,24.0,Croatia,2023
126247,1019,Petar,Jelavić,25.0,Croatia,2023
134714,1019,Ivan,Laća,20.0,Croatia,2023
198454,1019,Luka,Liklin,23.0,Croatia,2023
270222,1019,Ante,Matić,20.0,Croatia,2023
302972,1019,Andrej,Lazarov,25.0,North Macedonia,2023
326624,1019,Dominik,Pavlek,24.0,Croatia,2023
328299,1019,Festim,Shatri,20.0,Croatia,2023
329281,1019,Lukas,Đođ,18.0,Croatia,2023
369670,1019,Antonio,Oberan,23.0,Croatia,2023
380245,1019,Leon,Tutić,21.0,Germany,2023
380777,1019,Marko Ivan,Gašparac,23.0,Croatia,2023
391756,1019,Stjepan,Štefanac,23.0,Croatia,2023
410086,1019,Saad,Moukachar,20.0,Croatia,2023
777,1019,Ante,Ćorić,27.0,Croatia,2023
1522,1019,Edin,Šehić,29.0,Croatia,2023
1751,1019,Eros,Grezda,29.0,Albania,2023
7765,1019,Krešimir,Kovačević,30.0,Croatia,2023
14430,1019,Jan,Doležal,31.0,Croatia,2023
14513,1019,Luka,Pasariček,26.0,Croatia,2023
14580,1019,Jakov,Bašić,28.0,Croatia,2023
14723,1019,Dominik,Rešetar,24.0,Croatia,2023
14811,1019,Stjepan,Plazonja,26.0,Croatia,2023
79897,1019,Vinko,Petković,29.0,Croatia,2023
80116,1019,Ivan,Pešić,32.0,Croatia,2023
128701,1019,Tomislav,Gudelj,26.0,Croatia,2023
180584,1019,Brian Safo,Oddei,22.0,Italy,2023
321635,1019,Ivan,Perić,22.0,Croatia,2023
328308,1019,Ivica,Vidović,22.0,Croatia,2023
346719,1019,Marko,Doljanin,21.0,Croatia,2023
348191,1019,Karlo,Špeljak,21.0,Croatia,2023
398849,1019,Eugen,Ciban,19.0,Croatia,2023
422200,1019,Vanja,Vukmanović,20.0,Croatia,2023
426108,1019,Riad,Mašala,20.0,Bosnia and Herzegovina,2023
14758,1019,Mario,Marić,25.0,Croatia,2023
14779,1019,Tomislav,Srbljinović,25.0,Croatia,2023
14793,1019,Luka,Pavković,31.0,Croatia,2023
14810,1019,Ivor,Ljubanović,26.0,Croatia,2023
21142,1019,Mateo,Pavlović,34.0,Croatia,2023
37785,1019,Tino-Sven,Sušić,32.0,Bosnia and Herzegovina,2023
64342,1019,Aleksa,Latković,24.0,Montenegro,2023
77028,1019,Matej,Marković,28.0,Bosnia and Herzegovina,2023
79970,1019,Dominik,Mihaljević,30.0,Croatia,2023
142089,1019,Miguel,Ferreira Campos,28.0,Portugal,2023
193684,1019,Aboubacar,Camara,23.0,France,2023
274568,1019,Bruno,Brajković,23.0,Croatia,2023
279460,1019,João Vítor,Santos Araújo,27.0,Brazil,2023
291906,1019,Karlo,Kralj,23.0,Croatia,2023
336011,1019,Roko,Brajković,21.0,Croatia,2023
339162,1019,Fran,Topić,20.0,Croatia,2023
345041,1019,Mihael,Stipić,20.0,Croatia,2023
409332,1019,Vanja,Šare,20.0,Croatia,2023
410427,1019,Grgo,Huljić,20.0,Croatia,2023
442982,1019,Vilim,Krušlin,20.0,Croatia,2023
153638,1019,Gabriel,Popović,21.0,Australia,2023
8637,1068,Cheick,Keita,27.0,Mali,2023
14277,1068,Ivan,Tomečak,34.0,Croatia,2023
14295,1068,Josip,Mitrović,24.0,Croatia,2023
14380,1068,Martin,Šroler,26.0,Croatia,2023
14644,1068,Robert,Ćosić,26.0,Croatia,2023
37135,1068,Tim,Matavž,35.0,Slovenia,2023
37467,1068,Sven,Blummel,28.0,Netherlands,2023
106721,1068,Karlo,Žiger,22.0,Croatia,2023
127630,1068,Nikola,Vujnović,27.0,Montenegro,2023
208742,1068,Abdullah,Talal Hameed,29.0,Iraq,2023
271538,1068,Lenny,Ilečić,20.0,Croatia,2023
284869,1068,Toni,Fruk,22.0,Croatia,2023
321756,1068,Caio,Da Cruz Oliveira Queiroz,22.0,Brazil,2023
325788,1068,Patrik,Jug,22.0,Croatia,2023
342221,1068,Lovro,Nezirović,19.0,Croatia,2023
380284,1068,Nathan,Cruce-Corcy,19.0,France,2023
380774,1068,Patrik,Klančir,19.0,Croatia,2023
418946,1068,Karlo,Matejčić,18.0,Croatia,2023
450964,1068,Sekou Matar,Sagna,20.0,Senegal,2023
452386,1068,Arona,Fall,19.0,Senegal,2023
14275,1068,Momčilo,Raspopović,30.0,Montenegro,2023
14355,1068,Jan Paolo,Debijađi,24.0,Croatia,2023
14361,1068,Krešimir,Krizmanić,24.0,Croatia,2023
14494,1068,Ivan,Banić,30.0,Croatia,2023
14599,1068,Jurica,Pršir,24.0,Croatia,2023
14698,1068,Mateo,Leš,24.0,Croatia,2023
14774,1068,Valentino,Majstorović,29.0,Croatia,2023
15582,1068,Alexander,Munksgaard Nielsen,27.0,Denmark,2023
25149,1068,Mario,Maloča,35.0,Croatia,2023
29700,1068,Božidar,Radošević,35.0,Croatia,2023
43116,1068,Filip,Mrzljak,31.0,Croatia,2023
80214,1068,Dino,Štiglec,34.0,Croatia,2023
104801,1068,Merveille Valthy Streeker,Ndockyt,26.0,Congo,2023
337630,1068,Ante Matej,Jurič,22.0,Croatia,2023
349420,1068,Marko,Soldo,21.0,Croatia,2023
359419,1068,Luka,Brlek,20.0,Croatia,2023
375307,1068,Luka,Kapulica,19.0,Croatia,2023
404178,1068,Mario,Matković,21.0,Croatia,2023
406921,1068,Zvonimir,Josić,18.0,Croatia,2023
435316,1068,Ino,Vuko,20.0,Croatia,2023
37037,1068,Matthew Rudolf Maria,Steenvoorden,31.0,Netherlands,2023
342331,1068,Đuro-Giulio,Đekić,19.0,Serbia,2023
362493,1068,Vinko,Skrbin,21.0,Croatia,2023
14313,1483,Marin,Pilj,28.0,Croatia,2023
14352,1483,Michele,Šego,24.0,Croatia,2023
14370,1483,Mario,Marina,35.0,Bosnia and Herzegovina,2023
14541,1483,Marko,Stolnik,27.0,Croatia,2023
14778,1483,Jurica,Poldrugač,27.0,Croatia,2023
14902,1483,Martin,Pajić,25.0,Croatia,2023
25295,1483,Jozo,Stanić,24.0,Croatia,2023
33387,1483,Karlo,Bručić,32.0,Croatia,2023
52838,1483,Andris Jesús,Herrera Salgado,27.0,Venezuela,2023
90736,1483,Ante,Vukušić,33.0,Croatia,2023
128701,1483,Tomislav,Gudelj,26.0,Croatia,2023
131435,1483,Jakov,Karabatić,23.0,Croatia,2023
270566,1483,Filip,Mekić,21.0,Croatia,2023
282230,1483,Marino,Bulat,24.0,Croatia,2023
326627,1483,Noa,Vugrinec,22.0,Croatia,2023
337626,1483,Niko,Domjanić,21.0,Croatia,2023
411863,1483,Borna,Lesjak,19.0,Croatia,2023
420398,1483,Marko,Težak,19.0,Croatia,2023
420399,1483,Damir,Posavec,19.0,Croatia,2023
440650,1483,Tin,Levanić,19.0,Bosnia and Herzegovina,2023
3605,1483,Jorgo,Pëllumbi,24.0,Albania,2023
14445,1483,Ivan,Nekić,24.0,Croatia,2023
14457,1483,Igor,Postonjski,29.0,Croatia,2023
14508,1483,Antonio,Boršić,29.0,Croatia,2023
14536,1483,Matija,Kolarić,28.0,Croatia,2023
14549,1483,Leonard,Vuk,29.0,Croatia,2023
14610,1483,Josip,Silić,25.0,Croatia,2023
30904,1483,Fran,Brodić,27.0,Croatia,2023
37361,1483,Oliver,Zelenika,31.0,Croatia,2023
79944,1483,Luka,Jelenić,24.0,Croatia,2023
125702,1483,David,Mistrafović,23.0,Switzerland,2023
130260,1483,Rafael Reis,Pereira,23.0,Portugal,2023
134720,1483,Karlo,Perić,23.0,Croatia,2023
215929,1483,Luka,Škaričić,22.0,Croatia,2023
283707,1483,Karlo,Lusavec,21.0,Croatia,2023
292869,1483,Filip,Kirić,20.0,Croatia,2023
295976,1483,Leon,Belcar,22.0,Croatia,2023
328631,1483,Lovre,Banovec,23.0,Croatia,2023
358649,1483,Vito,Težak,19.0,Croatia,2023
404442,1483,Nick,Ocvirek,20.0,Croatia,2023
14346,1483,Tonio,Teklić,25.0,Croatia,2023
14400,1483,Domagoj,Drožđek,28.0,Croatia,2023
15483,1483,Lamine,Ba,27.0,Mauritania,2023
29998,1483,Marko,Vukčević,31.0,Montenegro,2023
134925,1483,Andrea,Capone,22.0,Italy,2023
146044,1483,Agon,Elezi,23.0,North Macedonia,2023
163483,1483,Dimitar,Mitrovski,25.0,North Macedonia,2023
268020,14017,Danielo,Treinidad,47.0,Curaçao,2023
268021,14017,Rugenne,Virginie,42.0,Curaçao,2023
268022,14017,Luis,Cassiani,41.0,Colombia,2023
268023,14017,Jerachmeël,Cleofa,34.0,Curaçao,2023
268024,14017,Luigison,Doran,37.0,Curaçao,2023
268025,14017,Ruwensley,Girigori,35.0,Curaçao,2023
268026,14017,Stallone Cristopher,Isenia,37.0,Curaçao,2023
268027,14017,Vilyson Victor Cecil,Lake,37.0,Curaçao,2023
268028,14017,Eugeron,Raphaela,42.0,Curaçao,2023
268029,14017,Steward,Sambo,38.0,Curaçao,2023
268030,14017,Fidel,Sepulveda,43.0,Curaçao,2023
268031,14017,Djarston,Torbed,35.0,Curaçao,2023
268032,14017,Aly Khan,Vicento,36.0,Curaçao,2023
268033,14017,Swendly,Weert,37.0,Curaçao,2023
268035,14017,Esteban,Cardona,57.0,Colombia,2023
268036,14017,Edgar,Cassiani Perez,44.0,Colombia,2023
268037,14017,Randall Rishendel,Labordus,33.0,Curaçao,2023
268038,14017,Charles,Martina,35.0,Curaçao,2023
268039,14017,Juciendly,Pieter,40.0,Curaçao,2023
268040,14017,Davenney,Vicento,34.0,Curaçao,2023
268004,14017,Shurendy,Balootje,46.0,Curaçao,2023
268005,14017,Anthony,Cijntje,39.0,Curaçao,2023
268006,14017,Ludsley,Lucas,38.0,Curaçao,2023
268007,14017,Marcello,Pisas,47.0,Curaçao,2023
268008,14017,Celin Viloria,Adalberto,38.0,Colombia,2023
268009,14017,Joshua,Bicintini,48.0,Curaçao,2023
268010,14017,Jair,Cantillo,43.0,Colombia,2023
268011,14017,Richenel Cristino,Doran,46.0,Curaçao,2023
268012,14017,Surendel,Gonet,39.0,Curaçao,2023
268013,14017,Raylimond,Gouveneur,35.0,Curaçao,2023
268014,14017,Federeico,Hernandez,45.0,Curaçao,2023
268015,14017,Curly,Hooi,44.0,Curaçao,2023
268016,14017,Jacir David,Jiménez Vergara,39.0,Colombia,2023
268017,14017,Sairon,Martina,41.0,Curaçao,2023
268018,14017,Rohwell,Regina,33.0,Curaçao,2023
268019,14017,Luisamir,Sommer,34.0,Curaçao,2023
268227,14018,Kemoy Anthony,Reid,37.0,Jamaica,2023
268034,14018,Shayron Francis,Bernardus,44.0,Curaçao,2023
820,602,Michael,Krmenčík,31.0,Czechia,2023
1499,602,Pedro David,Rosendo Marques,26.0,Portugal,2023
1893,602,Petros,Psychas,26.0,Cyprus,2023
7312,602,Daniel,Antosch,24.0,Austria,2023
15518,602,Ioannis,Pittas,27.0,Cyprus,2023
15915,602,Godsway,Donyoh,30.0,Ghana,2023
27124,602,Israel Emanuel,Coll,31.0,Argentina,2023
35665,602,Ángelo Nicolás,Sagal Tapia,31.0,Chile,2023
37788,602,Patrick,Joosten,27.0,Netherlands,2023
39045,602,Etzaz,Muzafar Hussain,31.0,Norway,2023
39366,602,Mushagalusa,Bakenga Joar Bahati Namugunga,32.0,Norway,2023
42991,602,Valentin Ionuț,Costache,26.0,Romania,2023
43313,602,Besart,Abdurahimi,34.0,North Macedonia,2023
279923,602,Giorgos,Pontikou,21.0,Cyprus,2023
297650,602,Sotiris,Foti,20.0,Cyprus,2023
323427,602,Giorgos,Kondylis,18.0,Cyprus,2023
354999,602,Marios,Avgousti,20.0,Cyprus,2023
400716,602,Nearchos,Zinonos,20.0,Cyprus,2023
408041,602,Oliver Michael,Robinson,19.0,England,2023
410871,602,Savvas,Sofokleous,18.0,Cyprus,2023
1367,602,Mathieu,Valbuena,40.0,France,2023
1885,602,Danilo,Spoljaric,25.0,Cyprus,2023
15008,602,Giorgos,Malekkides,27.0,Cyprus,2023
15398,602,Panayiotis,Artymatas,26.0,Cyprus,2023
15448,602,Andreas,Panagiotou Filiotis,29.0,Cyprus,2023
15478,602,Giorgos,Loizou,32.0,Cyprus,2023
15480,602,Zacharias,Adoni,25.0,Cyprus,2023
19288,602,Tendayi David,Darikwa,33.0,Zimbabwe,2023
28376,602,Kevin,Varga,28.0,Hungary,2023
37454,602,Amine,Khammas,25.0,Morocco,2023
41515,602,Bruno,Araújo dos Santos,31.0,Brazil,2023
46267,602,Peter,Leeuwenburgh,30.0,Netherlands,2023
46882,602,Mathieu,Peybernes,34.0,France,2023
48011,602,Elohor Godswill,Ekpolo,29.0,Nigeria,2023
51056,602,Jørgen,Skjelvik,33.0,Norway,2023
68191,602,Nicolas Jean Pierre,Diguiny,36.0,France,2023
105786,602,Eliel,Peretz,28.0,Israel,2023
105803,602,Mario,Jurčević,29.0,Slovenia,2023
297932,602,Theodoros,Chrysostomou,21.0,Cyprus,2023
442145,602,Konstantinos,Stylianou,20.0,Cyprus,2023
1870,602,Charalambos,Kyriakou,29.0,Cyprus,2023
15394,602,Demetris,Demetriou,25.0,Cyprus,2023
43080,602,Andrei Viorel,Artean,31.0,Romania,2023
48107,602,Tesfaldet Simon,Tekie,27.0,Sweden,2023
80749,602,Ilian,Ilianov Iliev,25.0,Bulgaria,2023
1034,614,Konstantinos,Anastasiou,25.0,Cyprus,2023
1044,614,Ivan,Trichkovski,37.0,North Macedonia,2023
1576,614,Wilfrid Jaures,Kaptoum,28.0,Cameroon,2023
2187,614,Francisco,Sol Ortiz,32.0,Spain,2023
14339,614,Ádám,Gyurcsó,33.0,Hungary,2023
15415,614,Nikos,Englezou,31.0,Cyprus,2023
15444,614,Ektoras,Stefanou,22.0,Cyprus,2023
37012,614,Mark,Diemers,31.0,Netherlands,2023
41316,614,Rafael,Guimarães Lopes,33.0,Portugal,2023
85779,614,Imad,Faraj,25.0,France,2023
105911,614,Rafail,Mamas,23.0,Cyprus,2023
119082,614,Simranjit Singh,Thandi,24.0,England,2023
134741,614,Clarismario,Santos Rodrigues,23.0,Brazil,2023
146740,614,Giorgos,Naoum,23.0,Cyprus,2023
195703,614,Henry Bates,Andreou,23.0,Cyprus,2023
328644,614,Dimitrios,Stylianidis,20.0,Cyprus,2023
364055,614,Pavlos,Charalambous,19.0,Cyprus,2023
397437,614,Lambros Michael,Constantine,19.0,Cyprus,2023
397438,614,Mathías Enrique,Gonzalez Rivas,19.0,Venezuela,2023
420223,614,Marios,Tzortzis,20.0,Cyprus,2023
1024,614,Ioakim,Toumpas,25.0,Cyprus,2023
1874,614,Valentin,Roberge,37.0,Cyprus,2023
6412,614,Facundo,Sánchez,34.0,Argentina,2023
15028,614,Antreas,Paraskevas,26.0,Cyprus,2023
15383,614,Fanos,Katelaris,28.0,Cyprus,2023
30745,614,Nenad,Tomović,37.0,Serbia,2023
31011,614,Riccardo,Gagliolo,34.0,Sweden,2023
40275,614,Ángel,García Cabezali,31.0,Spain,2023
47138,614,Luís Gustavo,Ledes Evangelista dos Santos,32.0,Portugal,2023
47267,614,Iago,Herrerín Buisán,36.0,Spain,2023
47518,614,Pere,Pons Riera,31.0,Spain,2023
56115,614,Kenan,Pirić,30.0,Bosnia and Herzegovina,2023
68202,614,Bruno Alexandre,Vilela Gama,37.0,Portugal,2023
91448,614,Hrvoje,Miličević,31.0,Bosnia and Herzegovina,2023
131530,614,Ismael,Casas Casado,23.0,Spain,2023
144730,614,Alpha Richard,Diounkou Tecagne,23.0,Senegal,2023
161972,614,Franco Daryl,Tongya Heubang,22.0,Italy,2023
196329,614,Danny,Agostinho Henriques,27.0,Netherlands,2023
343307,614,Andreas,Kapsis,19.0,Cyprus,2023
362,2247,El Fardou Mohamed,Ben Nabouhane,35.0,Comoros,2023
1943,2247,Dieumerci,Ndongala,33.0,Congo DR,2023
3327,2247,Wilson Bruno,Naval da Costa Eduardo,34.0,Angola,2023
10253,2247,Marcos Vinícius,Sousa Natividade,27.0,Brazil,2023
30078,2247,Saeid,Mehri,26.0,Iran,2023
41453,2247,António Manuel,Fernandes Mendes,32.0,Portugal,2023
53505,2247,Georgi,Kostadinov,34.0,Bulgaria,2023
68103,2247,Paris,Polycarpou,24.0,Cyprus,2023
100356,2247,Kingsley,Sarfo,29.0,Ghana,2023
135018,2247,Dimitris,Theodorou,27.0,Cyprus,2023
310632,2247,Stelios,Vrontis,20.0,Cyprus,2023
312248,2247,Stavros,Georgiou,20.0,Cyprus,2023
313830,2247,Ioannis,Tsoutsouki,20.0,Cyprus,2023
338783,2247,Konstantinos,Koromias,20.0,Cyprus,2023
338784,2247,Stavros,Charalambous,19.0,Cyprus,2023
